,0,IP
"('10411_68', '192.168.220.42')",260,"('10411_68', '192.168.220.42')"
"('10411_68', '192.168.220.43')",284,"('10411_68', '192.168.220.43')"
"('10411_68', '192.168.220.48')",464,"('10411_68', '192.168.220.48')"
"('10411_68', '192.168.220.45')",467,"('10411_68', '192.168.220.45')"
"('10411_68', '192.168.220.50')",504,"('10411_68', '192.168.220.50')"
"('10411_68', '192.168.220.47')",684,"('10411_68', '192.168.220.47')"
"('10411_68', '192.168.220.51')",1018,"('10411_68', '192.168.220.51')"
"('10146_70', '192.168.210.53')",127,"('10146_70', '192.168.210.53')"
"('10146_70', '192.168.210.55')",134,"('10146_70', '192.168.210.55')"
"('10146_70', '192.168.210.46')",150,"('10146_70', '192.168.210.46')"
"('10146_70', '192.168.210.54')",189,"('10146_70', '192.168.210.54')"
"('10146_70', '192.168.210.49')",192,"('10146_70', '192.168.210.49')"
"('10146_70', '192.168.210.48')",198,"('10146_70', '192.168.210.48')"
"('10146_70', '192.168.220.49')",220,"('10146_70', '192.168.220.49')"
"('10146_70', '192.168.220.48')",326,"('10146_70', '192.168.220.48')"
"('10146_70', '192.168.220.42')",412,"('10146_70', '192.168.220.42')"
"('10146_70', '192.168.220.50')",443,"('10146_70', '192.168.220.50')"
"('10146_70', '192.168.220.45')",629,"('10146_70', '192.168.220.45')"
"('10146_70', '192.168.220.47')",748,"('10146_70', '192.168.220.47')"
"('10146_70', '192.168.220.51')",1208,"('10146_70', '192.168.220.51')"
"('10085_63', '192.168.220.46')",380,"('10085_63', '192.168.220.46')"
"('10085_63', '192.168.210.48')",449,"('10085_63', '192.168.210.48')"
"('10085_63', '192.168.220.51')",481,"('10085_63', '192.168.220.51')"
"('10085_63', '192.168.220.49')",674,"('10085_63', '192.168.220.49')"
"('10085_63', '192.168.210.47')",1538,"('10085_63', '192.168.210.47')"
"('10085_63', '192.168.220.47')",1723,"('10085_63', '192.168.220.47')"
"('10045_193', '192.168.210.49')",158,"('10045_193', '192.168.210.49')"
"('10045_193', '192.168.210.52')",165,"('10045_193', '192.168.210.52')"
"('10045_193', '192.168.210.54')",181,"('10045_193', '192.168.210.54')"
"('10045_193', '192.168.210.55')",184,"('10045_193', '192.168.210.55')"
"('10045_193', '192.168.210.46')",194,"('10045_193', '192.168.210.46')"
"('10045_193', '192.168.220.43')",236,"('10045_193', '192.168.220.43')"
"('10045_193', '192.168.220.49')",332,"('10045_193', '192.168.220.49')"
"('10045_193', '192.168.220.45')",336,"('10045_193', '192.168.220.45')"
"('10045_193', '192.168.220.42')",354,"('10045_193', '192.168.220.42')"
"('10045_193', '192.168.220.50')",456,"('10045_193', '192.168.220.50')"
"('10045_193', '192.168.220.48')",473,"('10045_193', '192.168.220.48')"
"('10045_193', '192.168.220.47')",799,"('10045_193', '192.168.220.47')"
"('10045_193', '192.168.220.51')",937,"('10045_193', '192.168.220.51')"
"('10098_9', '192.168.210.54')",128,"('10098_9', '192.168.210.54')"
"('10098_9', '192.168.210.47')",140,"('10098_9', '192.168.210.47')"
"('10098_9', '192.168.210.52')",140,"('10098_9', '192.168.210.52')"
"('10098_9', '192.168.210.56')",144,"('10098_9', '192.168.210.56')"
"('10098_9', '192.168.210.46')",178,"('10098_9', '192.168.210.46')"
"('10098_9', '192.168.210.55')",179,"('10098_9', '192.168.210.55')"
"('10098_9', '192.168.210.53')",184,"('10098_9', '192.168.210.53')"
"('10098_9', '192.168.220.50')",186,"('10098_9', '192.168.220.50')"
"('10098_9', '192.168.210.48')",210,"('10098_9', '192.168.210.48')"
"('10098_9', '192.168.220.43')",218,"('10098_9', '192.168.220.43')"
"('10098_9', '192.168.220.49')",247,"('10098_9', '192.168.220.49')"
"('10098_9', '192.168.220.45')",290,"('10098_9', '192.168.220.45')"
"('10098_9', '192.168.220.48')",323,"('10098_9', '192.168.220.48')"
"('10098_9', '192.168.220.42')",423,"('10098_9', '192.168.220.42')"
"('10098_9', '192.168.220.47')",846,"('10098_9', '192.168.220.47')"
"('10098_9', '192.168.220.51')",1133,"('10098_9', '192.168.220.51')"
"('10045_57', '192.168.210.49')",130,"('10045_57', '192.168.210.49')"
"('10045_57', '192.168.210.48')",134,"('10045_57', '192.168.210.48')"
"('10045_57', '192.168.210.55')",156,"('10045_57', '192.168.210.55')"
"('10045_57', '192.168.210.56')",158,"('10045_57', '192.168.210.56')"
"('10045_57', '192.168.210.47')",170,"('10045_57', '192.168.210.47')"
"('10045_57', '192.168.220.46')",199,"('10045_57', '192.168.220.46')"
"('10045_57', '192.168.210.45')",218,"('10045_57', '192.168.210.45')"
"('10045_57', '192.168.220.43')",222,"('10045_57', '192.168.220.43')"
"('10045_57', '192.168.220.49')",228,"('10045_57', '192.168.220.49')"
"('10045_57', '192.168.220.50')",290,"('10045_57', '192.168.220.50')"
"('10045_57', '192.168.220.45')",370,"('10045_57', '192.168.220.45')"
"('10045_57', '192.168.220.48')",398,"('10045_57', '192.168.220.48')"
"('10045_57', '192.168.220.42')",488,"('10045_57', '192.168.220.42')"
"('10045_57', '192.168.220.47')",628,"('10045_57', '192.168.220.47')"
"('10045_57', '192.168.220.51')",1487,"('10045_57', '192.168.220.51')"
"('10826_165', '192.168.220.43')",160,"('10826_165', '192.168.220.43')"
"('10826_165', '192.168.210.55')",162,"('10826_165', '192.168.210.55')"
"('10826_165', '192.168.210.46')",200,"('10826_165', '192.168.210.46')"
"('10826_165', '192.168.220.46')",202,"('10826_165', '192.168.220.46')"
"('10826_165', '192.168.210.54')",211,"('10826_165', '192.168.210.54')"
"('10826_165', '192.168.210.57')",244,"('10826_165', '192.168.210.57')"
"('10826_165', '192.168.220.42')",392,"('10826_165', '192.168.220.42')"
"('10826_165', '192.168.210.49')",484,"('10826_165', '192.168.210.49')"
"('10826_165', '192.168.210.47')",593,"('10826_165', '192.168.210.47')"
"('10826_165', '192.168.220.47')",1135,"('10826_165', '192.168.220.47')"
"('10826_165', '192.168.220.51')",1268,"('10826_165', '192.168.220.51')"
"('10138_81', '192.168.220.51')",148,"('10138_81', '192.168.220.51')"
"('10138_81', '192.168.210.53')",4994,"('10138_81', '192.168.210.53')"
"('10304_241', '192.168.210.46')",126,"('10304_241', '192.168.210.46')"
"('10304_241', '192.168.220.50')",131,"('10304_241', '192.168.220.50')"
"('10304_241', '192.168.210.55')",134,"('10304_241', '192.168.210.55')"
"('10304_241', '192.168.210.48')",146,"('10304_241', '192.168.210.48')"
"('10304_241', '192.168.210.45')",163,"('10304_241', '192.168.210.45')"
"('10304_241', '192.168.220.43')",184,"('10304_241', '192.168.220.43')"
"('10304_241', '192.168.210.54')",189,"('10304_241', '192.168.210.54')"
"('10304_241', '192.168.210.57')",198,"('10304_241', '192.168.210.57')"
"('10304_241', '192.168.210.53')",237,"('10304_241', '192.168.210.53')"
"('10304_241', '192.168.220.42')",238,"('10304_241', '192.168.220.42')"
"('10304_241', '192.168.220.46')",241,"('10304_241', '192.168.220.46')"
"('10304_241', '192.168.210.49')",318,"('10304_241', '192.168.210.49')"
"('10304_241', '192.168.210.47')",591,"('10304_241', '192.168.210.47')"
"('10304_241', '192.168.220.51')",679,"('10304_241', '192.168.220.51')"
"('10304_241', '192.168.220.47')",1432,"('10304_241', '192.168.220.47')"
"('10098_4', '192.168.210.56')",126,"('10098_4', '192.168.210.56')"
"('10098_4', '192.168.210.53')",164,"('10098_4', '192.168.210.53')"
"('10098_4', '192.168.210.47')",166,"('10098_4', '192.168.210.47')"
"('10098_4', '192.168.210.45')",198,"('10098_4', '192.168.210.45')"
"('10098_4', '192.168.220.48')",220,"('10098_4', '192.168.220.48')"
"('10098_4', '192.168.220.42')",268,"('10098_4', '192.168.220.42')"
"('10098_4', '192.168.220.43')",272,"('10098_4', '192.168.220.43')"
"('10098_4', '192.168.210.55')",322,"('10098_4', '192.168.210.55')"
"('10098_4', '192.168.220.49')",333,"('10098_4', '192.168.220.49')"
"('10098_4', '192.168.220.45')",508,"('10098_4', '192.168.220.45')"
"('10098_4', '192.168.220.47')",1016,"('10098_4', '192.168.220.47')"
"('10098_4', '192.168.220.51')",1264,"('10098_4', '192.168.220.51')"
"('10690_254', '192.168.210.56')",150,"('10690_254', '192.168.210.56')"
"('10690_254', '192.168.220.46')",200,"('10690_254', '192.168.220.46')"
"('10690_254', '192.168.210.46')",250,"('10690_254', '192.168.210.46')"
"('10690_254', '192.168.210.50')",250,"('10690_254', '192.168.210.50')"
"('10690_254', '192.168.210.48')",250,"('10690_254', '192.168.210.48')"
"('10690_254', '192.168.220.47')",250,"('10690_254', '192.168.220.47')"
"('10690_254', '192.168.210.45')",250,"('10690_254', '192.168.210.45')"
"('10690_254', '192.168.220.50')",300,"('10690_254', '192.168.220.50')"
"('10690_254', '192.168.220.49')",300,"('10690_254', '192.168.220.49')"
"('10690_254', '192.168.220.45')",300,"('10690_254', '192.168.220.45')"
"('10690_254', '192.168.210.55')",300,"('10690_254', '192.168.210.55')"
"('10690_254', '192.168.210.47')",300,"('10690_254', '192.168.210.47')"
"('10690_254', '192.168.220.43')",300,"('10690_254', '192.168.220.43')"
"('10690_254', '192.168.220.48')",300,"('10690_254', '192.168.220.48')"
"('10690_254', '192.168.210.49')",300,"('10690_254', '192.168.210.49')"
"('10690_254', '192.168.220.51')",350,"('10690_254', '192.168.220.51')"
"('10690_254', '192.168.220.44')",400,"('10690_254', '192.168.220.44')"
"('10690_254', '192.168.220.42')",402,"('10690_254', '192.168.220.42')"
"('10472_121', '192.168.220.42')",170,"('10472_121', '192.168.220.42')"
"('10472_121', '192.168.220.43')",170,"('10472_121', '192.168.220.43')"
"('10472_121', '192.168.210.55')",244,"('10472_121', '192.168.210.55')"
"('10472_121', '192.168.210.46')",245,"('10472_121', '192.168.210.46')"
"('10472_121', '192.168.210.53')",286,"('10472_121', '192.168.210.53')"
"('10472_121', '192.168.220.47')",305,"('10472_121', '192.168.220.47')"
"('10472_121', '192.168.220.48')",397,"('10472_121', '192.168.220.48')"
"('10472_121', '192.168.220.45')",398,"('10472_121', '192.168.220.45')"
"('10472_121', '192.168.210.52')",407,"('10472_121', '192.168.210.52')"
"('10472_121', '192.168.220.50')",540,"('10472_121', '192.168.220.50')"
"('10472_121', '192.168.210.54')",595,"('10472_121', '192.168.210.54')"
"('10472_121', '192.168.220.51')",1302,"('10472_121', '192.168.220.51')"
"('10045_153', '192.168.210.49')",126,"('10045_153', '192.168.210.49')"
"('10045_153', '192.168.210.47')",148,"('10045_153', '192.168.210.47')"
"('10045_153', '192.168.210.45')",148,"('10045_153', '192.168.210.45')"
"('10045_153', '192.168.220.43')",172,"('10045_153', '192.168.220.43')"
"('10045_153', '192.168.210.54')",180,"('10045_153', '192.168.210.54')"
"('10045_153', '192.168.210.53')",227,"('10045_153', '192.168.210.53')"
"('10045_153', '192.168.220.49')",294,"('10045_153', '192.168.220.49')"
"('10045_153', '192.168.220.48')",318,"('10045_153', '192.168.220.48')"
"('10045_153', '192.168.220.50')",342,"('10045_153', '192.168.220.50')"
"('10045_153', '192.168.210.55')",348,"('10045_153', '192.168.210.55')"
"('10045_153', '192.168.220.42')",408,"('10045_153', '192.168.220.42')"
"('10045_153', '192.168.220.45')",564,"('10045_153', '192.168.220.45')"
"('10045_153', '192.168.220.47')",780,"('10045_153', '192.168.220.47')"
"('10045_153', '192.168.220.51')",922,"('10045_153', '192.168.220.51')"
"('10045_93', '192.168.220.46')",167,"('10045_93', '192.168.220.46')"
"('10045_93', '192.168.210.55')",182,"('10045_93', '192.168.210.55')"
"('10045_93', '192.168.210.49')",190,"('10045_93', '192.168.210.49')"
"('10045_93', '192.168.220.43')",240,"('10045_93', '192.168.220.43')"
"('10045_93', '192.168.210.45')",252,"('10045_93', '192.168.210.45')"
"('10045_93', '192.168.210.47')",284,"('10045_93', '192.168.210.47')"
"('10045_93', '192.168.220.49')",286,"('10045_93', '192.168.220.49')"
"('10045_93', '192.168.220.48')",376,"('10045_93', '192.168.220.48')"
"('10045_93', '192.168.220.50')",404,"('10045_93', '192.168.220.50')"
"('10045_93', '192.168.220.45')",405,"('10045_93', '192.168.220.45')"
"('10045_93', '192.168.220.47')",500,"('10045_93', '192.168.220.47')"
"('10045_93', '192.168.220.42')",732,"('10045_93', '192.168.220.42')"
"('10045_93', '192.168.220.51')",1256,"('10045_93', '192.168.220.51')"
"('10002_3', '192.168.210.48')",126,"('10002_3', '192.168.210.48')"
"('10002_3', '192.168.220.42')",137,"('10002_3', '192.168.220.42')"
"('10002_3', '192.168.210.45')",143,"('10002_3', '192.168.210.45')"
"('10002_3', '192.168.210.46')",170,"('10002_3', '192.168.210.46')"
"('10002_3', '192.168.210.47')",172,"('10002_3', '192.168.210.47')"
"('10002_3', '192.168.220.46')",189,"('10002_3', '192.168.220.46')"
"('10002_3', '192.168.210.56')",189,"('10002_3', '192.168.210.56')"
"('10002_3', '192.168.220.49')",313,"('10002_3', '192.168.220.49')"
"('10002_3', '192.168.220.50')",319,"('10002_3', '192.168.220.50')"
"('10002_3', '192.168.210.55')",356,"('10002_3', '192.168.210.55')"
"('10002_3', '192.168.220.45')",370,"('10002_3', '192.168.220.45')"
"('10002_3', '192.168.220.51')",906,"('10002_3', '192.168.220.51')"
"('10002_3', '192.168.220.47')",1895,"('10002_3', '192.168.220.47')"
"('10021_249', '192.168.210.52')",142,"('10021_249', '192.168.210.52')"
"('10021_249', '192.168.220.50')",151,"('10021_249', '192.168.220.50')"
"('10021_249', '192.168.220.49')",169,"('10021_249', '192.168.220.49')"
"('10021_249', '192.168.220.47')",255,"('10021_249', '192.168.220.47')"
"('10021_249', '192.168.220.45')",277,"('10021_249', '192.168.220.45')"
"('10021_249', '192.168.210.53')",277,"('10021_249', '192.168.210.53')"
"('10021_249', '192.168.210.55')",330,"('10021_249', '192.168.210.55')"
"('10021_249', '192.168.220.51')",3703,"('10021_249', '192.168.220.51')"
"('10412_220', '192.168.210.55')",188,"('10412_220', '192.168.210.55')"
"('10412_220', '192.168.210.45')",208,"('10412_220', '192.168.210.45')"
"('10412_220', '192.168.210.53')",209,"('10412_220', '192.168.210.53')"
"('10412_220', '192.168.210.54')",210,"('10412_220', '192.168.210.54')"
"('10412_220', '192.168.210.46')",284,"('10412_220', '192.168.210.46')"
"('10412_220', '192.168.220.43')",302,"('10412_220', '192.168.220.43')"
"('10412_220', '192.168.220.42')",350,"('10412_220', '192.168.220.42')"
"('10412_220', '192.168.220.45')",366,"('10412_220', '192.168.220.45')"
"('10412_220', '192.168.220.48')",375,"('10412_220', '192.168.220.48')"
"('10412_220', '192.168.220.50')",420,"('10412_220', '192.168.220.50')"
"('10412_220', '192.168.220.47')",882,"('10412_220', '192.168.220.47')"
"('10412_220', '192.168.220.51')",1115,"('10412_220', '192.168.220.51')"
"('10411_86', '192.168.210.49')",168,"('10411_86', '192.168.210.49')"
"('10411_86', '192.168.210.45')",180,"('10411_86', '192.168.210.45')"
"('10411_86', '192.168.220.49')",181,"('10411_86', '192.168.220.49')"
"('10411_86', '192.168.210.53')",184,"('10411_86', '192.168.210.53')"
"('10411_86', '192.168.210.46')",218,"('10411_86', '192.168.210.46')"
"('10411_86', '192.168.210.55')",220,"('10411_86', '192.168.210.55')"
"('10411_86', '192.168.210.54')",230,"('10411_86', '192.168.210.54')"
"('10411_86', '192.168.220.43')",251,"('10411_86', '192.168.220.43')"
"('10411_86', '192.168.220.42')",332,"('10411_86', '192.168.220.42')"
"('10411_86', '192.168.220.50')",448,"('10411_86', '192.168.220.50')"
"('10411_86', '192.168.220.45')",456,"('10411_86', '192.168.220.45')"
"('10411_86', '192.168.220.48')",537,"('10411_86', '192.168.220.48')"
"('10411_86', '192.168.220.47')",702,"('10411_86', '192.168.220.47')"
"('10411_86', '192.168.220.51')",1046,"('10411_86', '192.168.220.51')"
"('10305_144', '192.168.210.57')",130,"('10305_144', '192.168.210.57')"
"('10305_144', '192.168.210.45')",133,"('10305_144', '192.168.210.45')"
"('10305_144', '192.168.220.46')",199,"('10305_144', '192.168.220.46')"
"('10305_144', '192.168.210.52')",213,"('10305_144', '192.168.210.52')"
"('10305_144', '192.168.210.55')",268,"('10305_144', '192.168.210.55')"
"('10305_144', '192.168.220.48')",280,"('10305_144', '192.168.220.48')"
"('10305_144', '192.168.210.54')",296,"('10305_144', '192.168.210.54')"
"('10305_144', '192.168.220.45')",335,"('10305_144', '192.168.220.45')"
"('10305_144', '192.168.220.43')",340,"('10305_144', '192.168.220.43')"
"('10305_144', '192.168.220.50')",379,"('10305_144', '192.168.220.50')"
"('10305_144', '192.168.220.42')",440,"('10305_144', '192.168.220.42')"
"('10305_144', '192.168.220.49')",447,"('10305_144', '192.168.220.49')"
"('10305_144', '192.168.220.47')",728,"('10305_144', '192.168.220.47')"
"('10305_144', '192.168.220.51')",1115,"('10305_144', '192.168.220.51')"
"('10012_98', '192.168.210.57')",135,"('10012_98', '192.168.210.57')"
"('10012_98', '192.168.210.52')",182,"('10012_98', '192.168.210.52')"
"('10012_98', '192.168.220.46')",183,"('10012_98', '192.168.220.46')"
"('10012_98', '192.168.210.53')",251,"('10012_98', '192.168.210.53')"
"('10012_98', '192.168.220.42')",388,"('10012_98', '192.168.220.42')"
"('10012_98', '192.168.220.50')",441,"('10012_98', '192.168.220.50')"
"('10012_98', '192.168.210.54')",501,"('10012_98', '192.168.210.54')"
"('10012_98', '192.168.220.48')",528,"('10012_98', '192.168.220.48')"
"('10012_98', '192.168.220.45')",530,"('10012_98', '192.168.220.45')"
"('10012_98', '192.168.220.49')",541,"('10012_98', '192.168.220.49')"
"('10012_98', '192.168.220.47')",553,"('10012_98', '192.168.220.47')"
"('10012_98', '192.168.220.51')",971,"('10012_98', '192.168.220.51')"
"('10098_46', '192.168.210.49')",196,"('10098_46', '192.168.210.49')"
"('10098_46', '192.168.210.53')",226,"('10098_46', '192.168.210.53')"
"('10098_46', '192.168.210.47')",236,"('10098_46', '192.168.210.47')"
"('10098_46', '192.168.220.48')",248,"('10098_46', '192.168.220.48')"
"('10098_46', '192.168.210.48')",260,"('10098_46', '192.168.210.48')"
"('10098_46', '192.168.210.54')",269,"('10098_46', '192.168.210.54')"
"('10098_46', '192.168.220.45')",310,"('10098_46', '192.168.220.45')"
"('10098_46', '192.168.210.55')",345,"('10098_46', '192.168.210.55')"
"('10098_46', '192.168.220.42')",389,"('10098_46', '192.168.220.42')"
"('10098_46', '192.168.220.50')",482,"('10098_46', '192.168.220.50')"
"('10098_46', '192.168.220.47')",924,"('10098_46', '192.168.220.47')"
"('10098_46', '192.168.220.51')",1169,"('10098_46', '192.168.220.51')"
"('10141_125', '192.168.210.53')",129,"('10141_125', '192.168.210.53')"
"('10141_125', '192.168.220.48')",160,"('10141_125', '192.168.220.48')"
"('10141_125', '192.168.220.46')",162,"('10141_125', '192.168.220.46')"
"('10141_125', '192.168.210.56')",180,"('10141_125', '192.168.210.56')"
"('10141_125', '192.168.220.43')",182,"('10141_125', '192.168.220.43')"
"('10141_125', '192.168.210.47')",218,"('10141_125', '192.168.210.47')"
"('10141_125', '192.168.220.50')",232,"('10141_125', '192.168.220.50')"
