,IP_A,IP_B,confidence,pairs,pairs2,frequency,avg_norm_latency,total_duration,total_packets,norm_latency,latency_rank,pair_ID,server_A,server_B,server
773,11975_64,192.168.220.51,0.35228539576365664,"['11975_64', '192.168.220.51']","('11975_64', '192.168.220.51')",316,0.0021128691983122367,1.7240000000000002,385,9.432614349630488e-07,0.00029807061344832344,806,,,80
453,12089_109,192.168.220.42,0.5406698564593302,"['12089_109', '192.168.220.42']","('12089_109', '192.168.220.42')",226,0.0019347875690071308,2.396999999999998,425,1.3114835612566275e-06,0.0002963952848439978,807,,,80
365,10045_206,192.168.220.51,0.38857142857142857,"['10045_206', '192.168.220.51']","('10045_206', '192.168.220.51')",136,0.00609775136676088,3.874999999999998,415,2.1201496870544153e-06,0.0002883403574394005,808,,,80
10,12468_200,192.168.220.50,1.0,"['12468_200', '192.168.220.50']","('12468_200', '192.168.220.50')",132,0.0028124945495021244,3.735999999999999,373,2.0440978660220124e-06,0.00026982091831490566,809,,,80
25,10016_144,192.168.220.51,1.0,"['10016_144', '192.168.220.51']","('10016_144', '192.168.220.51')",139,0.006998745618889502,3.457999999999999,465,1.891994223957205e-06,0.0002629871971300515,810,,,81
406,10952_79,192.168.220.51,0.36074270557029176,"['10952_79', '192.168.220.51']","('10952_79', '192.168.220.51')",136,0.003297407372039725,3.3739999999999988,291,1.8460348500958962e-06,0.00025106073961304187,811,,,81
158,10977_157,192.168.220.47,0.5963302752293578,"['10977_157', '192.168.220.47']","('10977_157', '192.168.220.47')",130,0.004057049617049618,3.4949999999999997,226,1.9122382338723056e-06,0.00024859097040339976,812,,,81
186,10001_210,192.168.220.51,0.8103448275862069,"['10001_210', '192.168.220.51']","('10001_210', '192.168.220.51')",188,0.0035742021276595746,2.2709999999999986,323,1.242544500464665e-06,0.000233598366087357,813,,,81
255,10391_182,192.168.220.51,0.46402877697841727,"['10391_182', '192.168.220.51']","('10391_182', '192.168.220.51')",129,0.0037174442697698526,3.2979999999999965,373,1.804452559459473e-06,0.00023277438017027202,814,,,81
606,11010_147,192.168.220.47,0.3415492957746479,"['11010_147', '192.168.220.47']","('11010_147', '192.168.220.47')",194,0.0034690721649484535,2.165,360,1.1845481477349191e-06,0.0002298023406605743,815,,,81
262,10008_25,192.168.220.47,0.5512367491166078,"['10008_25', '192.168.220.47']","('10008_25', '192.168.220.47')",156,0.0013175636089200332,2.4549999999999996,396,1.343217414637056e-06,0.00020954191668338072,816,,,81
397,10369_211,192.168.220.51,0.372972972972973,"['10369_211', '192.168.220.51']","('10369_211', '192.168.220.51')",138,0.0015627738931859878,2.66,389,1.4553801722747736e-06,0.00020084246377391875,817,,,81
441,10021_207,192.168.220.51,0.3780487804878049,"['10021_207', '192.168.220.51']","('10021_207', '192.168.220.51')",155,0.003552552716101104,2.2909999999999986,407,1.2534872085268813e-06,0.0001942905173216666,818,,,81
26,12469_84,192.168.220.47,1.0,"['12469_84', '192.168.220.47']","('12469_84', '192.168.220.47')",140,0.0012284882049315832,2.5199999999999996,536,1.3787812158392589e-06,0.00019302937021749625,819,,,81
393,10045_111,192.168.210.52,0.42391304347826086,"['10045_111', '192.168.210.52']","('10045_111', '192.168.210.52')",156,0.0021896723646723645,2.223,265,1.2162820011153463e-06,0.00018973999217399403,820,,,82
16,10085_11,192.168.220.51,1.0,"['10085_11', '192.168.220.51']","('10085_11', '192.168.220.51')",134,0.0014063965176396441,2.585,412,1.4143450170414621e-06,0.00018952223228355593,821,,,82
496,10185_209,192.168.220.51,0.41125541125541126,"['10185_209', '192.168.220.51']","('10185_209', '192.168.220.51')",190,0.0015464126169518286,1.784,485,9.760895591496978e-07,0.0001854570162384426,822,,,82
328,10470_68,192.168.210.45,0.4012345679012346,"['10470_68', '192.168.210.45']","('10470_68', '192.168.210.45')",130,0.002734514318670665,2.4849999999999985,367,1.3596314767303797e-06,0.00017675209197494935,823,,,82
51,10003_90,192.168.220.47,1.0,"['10003_90', '192.168.220.47']","('10003_90', '192.168.220.47')",156,0.0006342724195056102,1.888,626,1.0329916410732228e-06,0.00016114669600742276,824,,,82
147,11585_52,192.168.220.45,0.7904761904761904,"['11585_52', '192.168.220.45']","('11585_52', '192.168.220.45')",166,0.0018381471263204077,1.686,467,9.224702896448377e-07,0.00015313006808104305,825,,,82
2,10759_43,192.168.220.47,1.0,"['10759_43', '192.168.220.47']","('10759_43', '192.168.220.47')",128,0.004098192862167566,1.4159999999999993,414,7.747437308049166e-07,9.916719754302932e-05,826,,,82
512,11012_139,192.168.220.47,0.334020618556701,"['11012_139', '192.168.220.47']","('11012_139', '192.168.220.47')",162,0.0022326131687242803,1.0800000000000005,248,5.909062353596828e-07,9.572681012826861e-05,827,,,82
430,12190_40,192.168.220.47,0.37220843672456577,"['12190_40', '192.168.220.47']","('12190_40', '192.168.220.47')",150,0.002347222222222223,1.0790000000000004,216,5.90359099956572e-07,8.855386499348579e-05,828,,,82
728,11930_170,192.168.220.42,0.20105820105820105,"['11930_170', '192.168.220.42']","('11930_170', '192.168.220.42')",152,0.0021737938596491234,0.9450000000000001,187,5.170429559397222e-07,7.859052930283778e-05,829,,,82
41,10297_248,192.168.220.51,0.9333333333333333,"['10297_248', '192.168.220.51']","('10297_248', '192.168.220.51')",140,0.0018278356793451141,0.7670000000000003,384,4.1965285418599695e-07,5.875139958603957e-05,830,,,83
821,192.168.200.2,192.168.220.51,1.0,"['192.168.200.2', '192.168.220.51']","('192.168.200.2', '192.168.220.51')",5231,0.0,0.0,5231,0.0,0.0,831,,,83
829,192.168.210.1,192.168.220.51,0.969532100108814,"['192.168.210.1', '192.168.220.51']","('192.168.210.1', '192.168.220.51')",10692,0.0,0.0,10692,0.0,0.0,832,,,83
245,13831_172,192.168.220.48,1.0,"['13831_172', '192.168.220.48']","('13831_172', '192.168.220.48')",268,0.0,0.0,268,0.0,0.0,833,,,83
