,0,IP
"('12505_119', '192.168.220.50')",22,"('12505_119', '192.168.220.50')"
"('12505_119', '192.168.220.49')",30,"('12505_119', '192.168.220.49')"
"('12505_119', '192.168.210.46')",30,"('12505_119', '192.168.210.46')"
"('12505_119', '192.168.220.42')",66,"('12505_119', '192.168.220.42')"
"('12505_119', '192.168.220.51')",126,"('12505_119', '192.168.220.51')"
"('12505_119', '192.168.220.45')",146,"('12505_119', '192.168.220.45')"
"('13885_210', '192.168.210.47')",16,"('13885_210', '192.168.210.47')"
"('13885_210', '192.168.220.45')",20,"('13885_210', '192.168.220.45')"
"('13885_210', '192.168.210.55')",23,"('13885_210', '192.168.210.55')"
"('13885_210', '192.168.220.49')",26,"('13885_210', '192.168.220.49')"
"('13885_210', '192.168.210.48')",28,"('13885_210', '192.168.210.48')"
"('13885_210', '192.168.220.43')",31,"('13885_210', '192.168.220.43')"
"('13885_210', '192.168.220.47')",34,"('13885_210', '192.168.220.47')"
"('13885_210', '192.168.210.52')",56,"('13885_210', '192.168.210.52')"
"('13885_210', '192.168.220.51')",191,"('13885_210', '192.168.220.51')"
"('10399_177', '192.168.220.48')",14,"('10399_177', '192.168.220.48')"
"('10399_177', '192.168.210.52')",28,"('10399_177', '192.168.210.52')"
"('10399_177', '192.168.210.47')",37,"('10399_177', '192.168.210.47')"
"('10399_177', '192.168.210.57')",49,"('10399_177', '192.168.210.57')"
"('10399_177', '192.168.210.46')",64,"('10399_177', '192.168.210.46')"
"('10399_177', '192.168.220.47')",97,"('10399_177', '192.168.220.47')"
"('10399_177', '192.168.220.51')",156,"('10399_177', '192.168.220.51')"
"('10050_20', '192.168.210.53')",16,"('10050_20', '192.168.210.53')"
"('10050_20', '192.168.210.54')",16,"('10050_20', '192.168.210.54')"
"('10050_20', '192.168.210.46')",19,"('10050_20', '192.168.210.46')"
"('10050_20', '192.168.220.45')",21,"('10050_20', '192.168.220.45')"
"('10050_20', '192.168.220.48')",22,"('10050_20', '192.168.220.48')"
"('10050_20', '192.168.220.42')",37,"('10050_20', '192.168.220.42')"
"('10050_20', '192.168.220.46')",45,"('10050_20', '192.168.220.46')"
"('10050_20', '192.168.210.56')",46,"('10050_20', '192.168.210.56')"
"('10050_20', '192.168.220.43')",55,"('10050_20', '192.168.220.43')"
"('10050_20', '192.168.220.47')",69,"('10050_20', '192.168.220.47')"
"('10050_20', '192.168.220.51')",90,"('10050_20', '192.168.220.51')"
"('11125_137', '192.168.220.49')",14,"('11125_137', '192.168.220.49')"
"('11125_137', '192.168.210.45')",14,"('11125_137', '192.168.210.45')"
"('11125_137', '192.168.210.47')",14,"('11125_137', '192.168.210.47')"
"('11125_137', '192.168.210.54')",14,"('11125_137', '192.168.210.54')"
"('11125_137', '192.168.220.43')",24,"('11125_137', '192.168.220.43')"
"('11125_137', '192.168.210.55')",26,"('11125_137', '192.168.210.55')"
"('11125_137', '192.168.220.45')",26,"('11125_137', '192.168.220.45')"
"('11125_137', '192.168.220.48')",26,"('11125_137', '192.168.220.48')"
"('11125_137', '192.168.220.50')",28,"('11125_137', '192.168.220.50')"
"('11125_137', '192.168.220.42')",32,"('11125_137', '192.168.220.42')"
"('11125_137', '192.168.220.51')",78,"('11125_137', '192.168.220.51')"
"('11125_137', '192.168.220.47')",124,"('11125_137', '192.168.220.47')"
"('11974_231', '192.168.210.47')",24,"('11974_231', '192.168.210.47')"
"('11974_231', '192.168.210.52')",24,"('11974_231', '192.168.210.52')"
"('11974_231', '192.168.210.55')",26,"('11974_231', '192.168.210.55')"
"('11974_231', '192.168.210.53')",46,"('11974_231', '192.168.210.53')"
"('11974_231', '192.168.210.49')",46,"('11974_231', '192.168.210.49')"
"('11974_231', '192.168.210.54')",52,"('11974_231', '192.168.210.54')"
"('11974_231', '192.168.210.57')",60,"('11974_231', '192.168.210.57')"
"('11974_231', '192.168.220.47')",164,"('11974_231', '192.168.220.47')"
"('13776_200', '192.168.210.45')",26,"('13776_200', '192.168.210.45')"
"('13776_200', '192.168.210.49')",28,"('13776_200', '192.168.210.49')"
"('13776_200', '192.168.220.51')",34,"('13776_200', '192.168.220.51')"
"('13776_200', '192.168.220.43')",36,"('13776_200', '192.168.220.43')"
"('13776_200', '192.168.210.54')",42,"('13776_200', '192.168.210.54')"
"('13776_200', '192.168.220.49')",53,"('13776_200', '192.168.220.49')"
"('13776_200', '192.168.220.42')",60,"('13776_200', '192.168.220.42')"
"('13776_200', '192.168.210.47')",61,"('13776_200', '192.168.210.47')"
"('13776_200', '192.168.220.47')",91,"('13776_200', '192.168.220.47')"
"('10605_249', '192.168.220.48')",12,"('10605_249', '192.168.220.48')"
"('10605_249', '192.168.210.45')",16,"('10605_249', '192.168.210.45')"
"('10605_249', '192.168.210.47')",16,"('10605_249', '192.168.210.47')"
"('10605_249', '192.168.210.50')",16,"('10605_249', '192.168.210.50')"
"('10605_249', '192.168.220.50')",16,"('10605_249', '192.168.220.50')"
"('10605_249', '192.168.210.57')",18,"('10605_249', '192.168.210.57')"
"('10605_249', '192.168.220.46')",24,"('10605_249', '192.168.220.46')"
"('10605_249', '192.168.210.49')",28,"('10605_249', '192.168.210.49')"
"('10605_249', '192.168.210.52')",28,"('10605_249', '192.168.210.52')"
"('10605_249', '192.168.220.47')",219,"('10605_249', '192.168.220.47')"
"('11474_6', '192.168.220.45')",24,"('11474_6', '192.168.220.45')"
"('11474_6', '192.168.220.50')",24,"('11474_6', '192.168.220.50')"
"('11474_6', '192.168.210.57')",24,"('11474_6', '192.168.210.57')"
"('11474_6', '192.168.210.55')",26,"('11474_6', '192.168.210.55')"
"('11474_6', '192.168.220.48')",28,"('11474_6', '192.168.220.48')"
"('11474_6', '192.168.220.47')",42,"('11474_6', '192.168.220.47')"
"('11474_6', '192.168.220.43')",48,"('11474_6', '192.168.220.43')"
"('11474_6', '192.168.220.42')",89,"('11474_6', '192.168.220.42')"
"('11474_6', '192.168.220.51')",142,"('11474_6', '192.168.220.51')"
"('10381_231', '192.168.220.42')",20,"('10381_231', '192.168.220.42')"
"('10381_231', '192.168.220.47')",56,"('10381_231', '192.168.220.47')"
"('10381_231', '192.168.220.46')",56,"('10381_231', '192.168.220.46')"
"('10381_231', '192.168.210.49')",56,"('10381_231', '192.168.210.49')"
"('10381_231', '192.168.220.50')",59,"('10381_231', '192.168.220.50')"
"('10381_231', '192.168.210.56')",59,"('10381_231', '192.168.210.56')"
"('10381_231', '192.168.220.51')",133,"('10381_231', '192.168.220.51')"
"('10481_46', '192.168.220.48')",22,"('10481_46', '192.168.220.48')"
"('10481_46', '192.168.220.51')",30,"('10481_46', '192.168.220.51')"
"('10481_46', '192.168.210.46')",36,"('10481_46', '192.168.210.46')"
"('10481_46', '192.168.220.47')",84,"('10481_46', '192.168.220.47')"
"('10481_46', '192.168.220.45')",90,"('10481_46', '192.168.220.45')"
"('10481_46', '192.168.210.55')",186,"('10481_46', '192.168.210.55')"
"('11930_169', '192.168.210.54')",20,"('11930_169', '192.168.210.54')"
"('11930_169', '192.168.210.45')",24,"('11930_169', '192.168.210.45')"
"('11930_169', '192.168.210.55')",26,"('11930_169', '192.168.210.55')"
"('11930_169', '192.168.210.57')",34,"('11930_169', '192.168.210.57')"
"('11930_169', '192.168.210.53')",34,"('11930_169', '192.168.210.53')"
"('11930_169', '192.168.210.48')",60,"('11930_169', '192.168.210.48')"
"('11930_169', '192.168.220.49')",98,"('11930_169', '192.168.220.49')"
"('11930_169', '192.168.220.47')",144,"('11930_169', '192.168.220.47')"
"('11589_154', '192.168.220.43')",13,"('11589_154', '192.168.220.43')"
"('11589_154', '192.168.210.54')",14,"('11589_154', '192.168.210.54')"
"('11589_154', '192.168.220.50')",32,"('11589_154', '192.168.220.50')"
"('11589_154', '192.168.210.53')",33,"('11589_154', '192.168.210.53')"
"('11589_154', '192.168.210.55')",47,"('11589_154', '192.168.210.55')"
"('11589_154', '192.168.220.47')",69,"('11589_154', '192.168.220.47')"
"('11589_154', '192.168.210.48')",86,"('11589_154', '192.168.210.48')"
"('11589_154', '192.168.220.51')",146,"('11589_154', '192.168.220.51')"
"('10083_141', '192.168.210.53')",14,"('10083_141', '192.168.210.53')"
"('10083_141', '192.168.210.54')",20,"('10083_141', '192.168.210.54')"
"('10083_141', '192.168.210.47')",20,"('10083_141', '192.168.210.47')"
"('10083_141', '192.168.210.55')",24,"('10083_141', '192.168.210.55')"
"('10083_141', '192.168.210.57')",30,"('10083_141', '192.168.210.57')"
"('10083_141', '192.168.210.45')",42,"('10083_141', '192.168.210.45')"
"('10083_141', '192.168.220.51')",42,"('10083_141', '192.168.220.51')"
"('10083_141', '192.168.220.42')",82,"('10083_141', '192.168.220.42')"
"('10083_141', '192.168.220.47')",157,"('10083_141', '192.168.220.47')"
"('10649_227', '192.168.220.42')",16,"('10649_227', '192.168.220.42')"
"('10649_227', '192.168.220.48')",20,"('10649_227', '192.168.220.48')"
"('10649_227', '192.168.220.49')",20,"('10649_227', '192.168.220.49')"
"('10649_227', '192.168.210.49')",34,"('10649_227', '192.168.210.49')"
"('10649_227', '192.168.220.51')",40,"('10649_227', '192.168.220.51')"
"('10649_227', '192.168.210.55')",53,"('10649_227', '192.168.210.55')"
"('10649_227', '192.168.220.45')",68,"('10649_227', '192.168.220.45')"
"('10649_227', '192.168.220.47')",76,"('10649_227', '192.168.220.47')"
"('10649_227', '192.168.220.43')",120,"('10649_227', '192.168.220.43')"
"('11928_179', '192.168.220.43')",16,"('11928_179', '192.168.220.43')"
"('11928_179', '192.168.210.48')",24,"('11928_179', '192.168.210.48')"
"('11928_179', '192.168.220.48')",32,"('11928_179', '192.168.220.48')"
"('11928_179', '192.168.220.50')",40,"('11928_179', '192.168.220.50')"
"('11928_179', '192.168.220.47')",44,"('11928_179', '192.168.220.47')"
"('11928_179', '192.168.220.45')",86,"('11928_179', '192.168.220.45')"
"('11928_179', '192.168.220.51')",160,"('11928_179', '192.168.220.51')"
"('10444_192', '192.168.210.47')",14,"('10444_192', '192.168.210.47')"
"('10444_192', '192.168.210.45')",22,"('10444_192', '192.168.210.45')"
"('10444_192', '192.168.220.42')",54,"('10444_192', '192.168.220.42')"
"('10444_192', '192.168.210.54')",70,"('10444_192', '192.168.210.54')"
"('10444_192', '192.168.210.53')",73,"('10444_192', '192.168.210.53')"
"('10444_192', '192.168.220.47')",203,"('10444_192', '192.168.220.47')"
"('10872_69', '192.168.210.52')",16,"('10872_69', '192.168.210.52')"
"('10872_69', '192.168.210.48')",18,"('10872_69', '192.168.210.48')"
"('10872_69', '192.168.210.53')",27,"('10872_69', '192.168.210.53')"
"('10872_69', '192.168.220.42')",48,"('10872_69', '192.168.220.42')"
"('10872_69', '192.168.210.49')",56,"('10872_69', '192.168.210.49')"
"('10872_69', '192.168.220.47')",69,"('10872_69', '192.168.220.47')"
"('10872_69', '192.168.220.46')",212,"('10872_69', '192.168.220.46')"
"('10088_52', '192.168.210.45')",26,"('10088_52', '192.168.210.45')"
"('10088_52', '192.168.210.52')",30,"('10088_52', '192.168.210.52')"
"('10088_52', '192.168.220.43')",36,"('10088_52', '192.168.220.43')"
"('10088_52', '192.168.210.47')",42,"('10088_52', '192.168.210.47')"
"('10088_52', '192.168.210.48')",50,"('10088_52', '192.168.210.48')"
"('10088_52', '192.168.220.51')",52,"('10088_52', '192.168.220.51')"
"('10088_52', '192.168.220.47')",90,"('10088_52', '192.168.220.47')"
"('10088_52', '192.168.210.55')",120,"('10088_52', '192.168.210.55')"
"('10101_29', '192.168.220.48')",12,"('10101_29', '192.168.220.48')"
"('10101_29', '192.168.210.52')",17,"('10101_29', '192.168.210.52')"
"('10101_29', '192.168.210.48')",18,"('10101_29', '192.168.210.48')"
"('10101_29', '192.168.220.50')",18,"('10101_29', '192.168.220.50')"
"('10101_29', '192.168.220.43')",18,"('10101_29', '192.168.220.43')"
"('10101_29', '192.168.220.42')",22,"('10101_29', '192.168.220.42')"
"('10101_29', '192.168.210.53')",22,"('10101_29', '192.168.210.53')"
"('10101_29', '192.168.220.49')",22,"('10101_29', '192.168.220.49')"
"('10101_29', '192.168.210.46')",26,"('10101_29', '192.168.210.46')"
"('10101_29', '192.168.220.51')",42,"('10101_29', '192.168.220.51')"
"('10101_29', '192.168.210.57')",55,"('10101_29', '192.168.210.57')"
"('10101_29', '192.168.220.45')",67,"('10101_29', '192.168.220.45')"
"('10101_29', '192.168.220.47')",82,"('10101_29', '192.168.220.47')"
"('11534_203', '192.168.210.53')",14,"('11534_203', '192.168.210.53')"
"('11534_203', '192.168.210.54')",15,"('11534_203', '192.168.210.54')"
"('11534_203', '192.168.210.55')",28,"('11534_203', '192.168.210.55')"
"('11534_203', '192.168.210.56')",29,"('11534_203', '192.168.210.56')"
"('11534_203', '192.168.210.45')",34,"('11534_203', '192.168.210.45')"
"('11534_203', '192.168.220.48')",37,"('11534_203', '192.168.220.48')"
"('11534_203', '192.168.210.49')",39,"('11534_203', '192.168.210.49')"
"('11534_203', '192.168.220.47')",43,"('11534_203', '192.168.220.47')"
"('11534_203', '192.168.220.50')",43,"('11534_203', '192.168.220.50')"
"('11534_203', '192.168.220.45')",63,"('11534_203', '192.168.220.45')"
"('11534_203', '192.168.220.51')",108,"('11534_203', '192.168.220.51')"
"('11054_226', '192.168.210.57')",18,"('11054_226', '192.168.210.57')"
"('11054_226', '192.168.210.52')",32,"('11054_226', '192.168.210.52')"
"('11054_226', '192.168.220.42')",36,"('11054_226', '192.168.220.42')"
"('11054_226', '192.168.210.50')",36,"('11054_226', '192.168.210.50')"
"('11054_226', '192.168.210.54')",46,"('11054_226', '192.168.210.54')"
"('11054_226', '192.168.210.53')",47,"('11054_226', '192.168.210.53')"
"('11054_226', '192.168.210.56')",52,"('11054_226', '192.168.210.56')"
"('11054_226', '192.168.220.47')",188,"('11054_226', '192.168.220.47')"
"('11594_208', '192.168.210.50')",16,"('11594_208', '192.168.210.50')"
"('11594_208', '192.168.210.53')",71,"('11594_208', '192.168.210.53')"
"('11594_208', '192.168.220.48')",86,"('11594_208', '192.168.220.48')"
"('11594_208', '192.168.220.51')",132,"('11594_208', '192.168.220.51')"
"('11594_208', '192.168.220.47')",150,"('11594_208', '192.168.220.47')"
"('10778_108', '192.168.210.46')",18,"('10778_108', '192.168.210.46')"
"('10778_108', '192.168.210.55')",18,"('10778_108', '192.168.210.55')"
"('10778_108', '192.168.220.42')",22,"('10778_108', '192.168.220.42')"
"('10778_108', '192.168.220.46')",22,"('10778_108', '192.168.220.46')"
"('10778_108', '192.168.210.53')",36,"('10778_108', '192.168.210.53')"
"('10778_108', '192.168.210.49')",40,"('10778_108', '192.168.210.49')"
"('10778_108', '192.168.210.57')",45,"('10778_108', '192.168.210.57')"
"('10778_108', '192.168.210.47')",50,"('10778_108', '192.168.210.47')"
"('10778_108', '192.168.220.51')",66,"('10778_108', '192.168.220.51')"
"('10778_108', '192.168.220.47')",108,"('10778_108', '192.168.220.47')"
"('10369_100', '192.168.220.48')",12,"('10369_100', '192.168.220.48')"
"('10369_100', '192.168.210.46')",22,"('10369_100', '192.168.210.46')"
"('10369_100', '192.168.210.56')",28,"('10369_100', '192.168.210.56')"
"('10369_100', '192.168.220.49')",34,"('10369_100', '192.168.220.49')"
"('10369_100', '192.168.220.45')",60,"('10369_100', '192.168.220.45')"
"('10369_100', '192.168.220.50')",66,"('10369_100', '192.168.220.50')"
"('10369_100', '192.168.220.42')",70,"('10369_100', '192.168.220.42')"
"('10369_100', '192.168.220.51')",138,"('10369_100', '192.168.220.51')"
"('13045_32', '192.168.210.45')",126,"('13045_32', '192.168.210.45')"
"('13045_32', '192.168.220.51')",133,"('13045_32', '192.168.220.51')"
"('13045_32', '192.168.220.47')",177,"('13045_32', '192.168.220.47')"
"('10104_66', '192.168.220.48')",12,"('10104_66', '192.168.220.48')"
"('10104_66', '192.168.210.45')",16,"('10104_66', '192.168.210.45')"
"('10104_66', '192.168.220.46')",20,"('10104_66', '192.168.220.46')"
"('10104_66', '192.168.220.47')",28,"('10104_66', '192.168.220.47')"
"('10104_66', '192.168.220.49')",30,"('10104_66', '192.168.220.49')"
"('10104_66', '192.168.220.42')",32,"('10104_66', '192.168.220.42')"
"('10104_66', '192.168.220.45')",48,"('10104_66', '192.168.220.45')"
"('10104_66', '192.168.220.50')",59,"('10104_66', '192.168.220.50')"
"('10104_66', '192.168.220.51')",81,"('10104_66', '192.168.220.51')"
"('10104_66', '192.168.220.43')",107,"('10104_66', '192.168.220.43')"
"('10169_100', '192.168.210.55')",12,"('10169_100', '192.168.210.55')"
"('10169_100', '192.168.220.45')",14,"('10169_100', '192.168.220.45')"
"('10169_100', '192.168.220.42')",16,"('10169_100', '192.168.220.42')"
"('10169_100', '192.168.220.49')",16,"('10169_100', '192.168.220.49')"
"('10169_100', '192.168.210.56')",20,"('10169_100', '192.168.210.56')"
"('10169_100', '192.168.210.50')",28,"('10169_100', '192.168.210.50')"
"('10169_100', '192.168.220.46')",30,"('10169_100', '192.168.220.46')"
"('10169_100', '192.168.210.47')",34,"('10169_100', '192.168.210.47')"
"('10169_100', '192.168.220.51')",68,"('10169_100', '192.168.220.51')"
"('10169_100', '192.168.220.48')",74,"('10169_100', '192.168.220.48')"
"('10169_100', '192.168.220.47')",140,"('10169_100', '192.168.220.47')"
"('10307_67', '192.168.210.50')",16,"('10307_67', '192.168.210.50')"
"('10307_67', '192.168.220.47')",17,"('10307_67', '192.168.220.47')"
"('10307_67', '192.168.220.49')",20,"('10307_67', '192.168.220.49')"
"('10307_67', '192.168.220.45')",22,"('10307_67', '192.168.220.45')"
"('10307_67', '192.168.210.57')",33,"('10307_67', '192.168.210.57')"
"('10307_67', '192.168.220.46')",34,"('10307_67', '192.168.220.46')"
"('10307_67', '192.168.220.51')",52,"('10307_67', '192.168.220.51')"
"('10307_67', '192.168.210.55')",60,"('10307_67', '192.168.210.55')"
"('10307_67', '192.168.210.45')",66,"('10307_67', '192.168.210.45')"
"('10307_67', '192.168.220.42')",110,"('10307_67', '192.168.220.42')"
"('10955_39', '192.168.210.56')",14,"('10955_39', '192.168.210.56')"
"('10955_39', '192.168.220.45')",14,"('10955_39', '192.168.220.45')"
"('10955_39', '192.168.220.42')",14,"('10955_39', '192.168.220.42')"
"('10955_39', '192.168.210.50')",14,"('10955_39', '192.168.210.50')"
"('10955_39', '192.168.220.48')",16,"('10955_39', '192.168.220.48')"
"('10955_39', '192.168.210.57')",22,"('10955_39', '192.168.210.57')"
"('10955_39', '192.168.220.49')",23,"('10955_39', '192.168.220.49')"
"('10955_39', '192.168.220.46')",28,"('10955_39', '192.168.220.46')"
"('10955_39', '192.168.210.52')",28,"('10955_39', '192.168.210.52')"
"('10955_39', '192.168.220.50')",28,"('10955_39', '192.168.220.50')"
"('10955_39', '192.168.210.55')",42,"('10955_39', '192.168.210.55')"
"('10955_39', '192.168.210.45')",44,"('10955_39', '192.168.210.45')"
"('10955_39', '192.168.220.47')",67,"('10955_39', '192.168.220.47')"
"('10955_39', '192.168.220.51')",101,"('10955_39', '192.168.220.51')"
"('11502_22', '192.168.220.42')",20,"('11502_22', '192.168.220.42')"
"('11502_22', '192.168.210.50')",24,"('11502_22', '192.168.210.50')"
"('11502_22', '192.168.210.53')",48,"('11502_22', '192.168.210.53')"
"('11502_22', '192.168.210.52')",68,"('11502_22', '192.168.210.52')"
"('11502_22', '192.168.210.45')",128,"('11502_22', '192.168.210.45')"
