,IP_A,IP_B,confidence,pairs,pairs2,frequency,avg_norm_latency,total_duration,total_packets,norm_latency,latency_rank,pair_ID,server_A,server_B,server
543,13875_92,192.168.220.51,1.0,"['13875_92', '192.168.220.51']","('13875_92', '192.168.220.51')",34,0.017449148523045584,4.839000000000001,220,2.6475882156532445e-06,9.001799933221031e-05,1063,,,106
778,10469_43,192.168.210.55,1.0,"['10469_43', '192.168.210.55']","('10469_43', '192.168.210.55')",44,0.027205681818181816,3.7049999999999996,88,2.0271366685255772e-06,8.91940134151254e-05,1064,,,106
777,14418_4,192.168.220.51,0.7209302325581395,"['14418_4', '192.168.220.51']","('14418_4', '192.168.220.51')",31,0.07707795698924731,5.258000000000001,44,2.876837949556677e-06,8.918197643625699e-05,1065,,,106
469,11167_43,192.168.220.47,1.0,"['11167_43', '192.168.220.47']","('11167_43', '192.168.220.47')",32,0.019573870920745928,5.075,252,2.776712170787397e-06,8.885478946519671e-05,1066,,,106
974,10088_176,192.168.220.49,0.8148148148148148,"['10088_176', '192.168.220.49']","('10088_176', '192.168.220.49')",44,0.028762889887889883,3.69,131,2.018929637478915e-06,8.883290404907226e-05,1067,,,106
990,10123_61,192.168.220.43,0.7142857142857143,"['10123_61', '192.168.220.43']","('10123_61', '192.168.220.43')",40,0.02614583333333333,4.036999999999999,105,2.2087856223583683e-06,8.835142489433473e-05,1068,,,106
492,12741_217,192.168.220.48,1.0,"['12741_217', '192.168.220.48']","('12741_217', '192.168.220.48')",32,0.03072857142857143,5.030999999999999,118,2.75263821305052e-06,8.808442281761664e-05,1069,,,106
518,14197_95,192.168.220.51,1.0,"['14197_95', '192.168.220.51']","('14197_95', '192.168.220.51')",33,0.027031024531024527,4.87,78,2.6645494131496793e-06,8.793013063393941e-05,1070,,,107
405,14076_192,192.168.210.47,1.0,"['14076_192', '192.168.210.47']","('14076_192', '192.168.210.47')",30,0.05028333333333333,5.342,62,2.922797323417985e-06,8.768391970253954e-05,1071,,,107
624,14557_166,192.168.220.45,1.0,"['14557_166', '192.168.220.45']","('14557_166', '192.168.220.45')",36,0.020374140211640215,4.44,75,2.429281189812028e-06,8.745412283323301e-05,1072,,,107
519,14350_218,192.168.220.47,1.0,"['14350_218', '192.168.220.47']","('14350_218', '192.168.220.47')",33,0.034267676767676766,4.831,51,2.643211132428358e-06,8.722596737013581e-05,1073,,,107
769,12928_104,192.168.220.51,1.0,"['12928_104', '192.168.220.51']","('12928_104', '192.168.220.51')",42,0.019613492063492062,3.7939999999999996,69,2.07583171940244e-06,8.718493221490248e-05,1074,,,107
641,11340_40,192.168.220.51,1.0,"['11340_40', '192.168.220.51']","('11340_40', '192.168.220.51')",37,0.025787837837837835,4.271999999999999,135,2.3373624420894104e-06,8.648241035730818e-05,1075,,,107
1339,13862_58,192.168.220.43,1.0,"['13862_58', '192.168.220.43']","('13862_58', '192.168.220.43')",96,0.002444362750327132,1.645,235,9.000377381172941e-07,8.640362285926024e-05,1076,,,107
44,10067_61,192.168.210.47,1.0,"['10067_61', '192.168.210.47']","('10067_61', '192.168.210.47')",24,0.050313792688792686,6.574,77,3.596868140050512e-06,8.632483536121229e-05,1077,,,107
547,14017_120,192.168.220.51,0.8235294117647058,"['14017_120', '192.168.220.51']","('14017_120', '192.168.220.51')",28,0.04192619047619047,5.629,57,3.079825184110789e-06,8.623510515510209e-05,1078,,,107
579,12433_172,192.168.210.53,1.0,"['12433_172', '192.168.210.53']","('12433_172', '192.168.210.53')",36,0.03304212962962963,4.374999999999999,116,2.3937173886098248e-06,8.61738259899537e-05,1079,,,107
928,10718_100,192.168.220.42,1.0,"['10718_100', '192.168.220.42']","('10718_100', '192.168.220.42')",52,0.013828685897435898,3.027,96,1.6561788652164436e-06,8.612130099125507e-05,1080,,,108
886,10392_34,192.168.210.55,1.0,"['10392_34', '192.168.210.55']","('10392_34', '192.168.210.55')",49,0.008373376623376623,3.202999999999999,270,1.7524746961639469e-06,8.58712601120334e-05,1081,,,108
814,12145_75,192.168.220.42,1.0,"['12145_75', '192.168.220.42']","('12145_75', '192.168.220.42')",46,0.02441340579710145,3.3949999999999996,67,1.857524693561224e-06,8.54461359038163e-05,1082,,,108
32,10131_244,192.168.210.54,1.0,"['10131_244', '192.168.210.54']","('10131_244', '192.168.210.54')",24,0.05615266203703703,6.501999999999999,84,3.557474391026532e-06,8.537938538463676e-05,1083,,,108
105,10654_253,192.168.220.47,1.0,"['10654_253', '192.168.220.47']","('10654_253', '192.168.220.47')",26,0.11528846153846152,5.994999999999999,32,3.2800767416493485e-06,8.528199528288306e-05,1084,,,108
1221,11278_164,192.168.220.51,1.0,"['11278_164', '192.168.220.51']","('11278_164', '192.168.220.51')",80,0.008841875000000003,1.9449999999999996,140,1.0641783590505391e-06,8.513426872404313e-05,1085,,,108
79,14548_208,192.168.210.56,1.0,"['14548_208', '192.168.210.56']","('14548_208', '192.168.210.56')",24,0.015256809327663877,6.458,558,3.5334004332896574e-06,8.480161039895178e-05,1086,,,108
809,11298_40,192.168.220.50,1.0,"['11298_40', '192.168.220.50']","('11298_40', '192.168.220.50')",46,0.007802432844658116,3.36,231,1.8383749544523455e-06,8.456524790480789e-05,1087,,,108
975,13926_21,192.168.220.47,1.0,"['13926_21', '192.168.220.47']","('13926_21', '192.168.220.47')",54,0.010624691358024694,2.862,204,1.5659015237031585e-06,8.455868227997056e-05,1088,,,108
942,10343_52,192.168.220.43,0.9230769230769231,"['10343_52', '192.168.220.43']","('10343_52', '192.168.220.43')",48,0.01470763888888889,3.2189999999999994,93,1.76122886261372e-06,8.453898540545856e-05,1089,,,108
297,14196_50,192.168.220.51,1.0,"['14196_50', '192.168.220.51']","('14196_50', '192.168.220.51')",28,0.05560714285714286,5.510999999999999,49,3.015263206543713e-06,8.442736978322396e-05,1090,,,109
471,12800_28,192.168.220.51,1.0,"['12800_28', '192.168.220.51']","('12800_28', '192.168.220.51')",32,0.009039019574175826,4.816999999999999,126,2.6355512367848056e-06,8.433763957711378e-05,1091,,,109
657,13149_136,192.168.220.45,1.0,"['13149_136', '192.168.220.45']","('13149_136', '192.168.220.45')",38,0.012262862182291986,4.042999999999999,355,2.2120684347770333e-06,8.405860052152727e-05,1092,,,109
573,11802_75,192.168.220.47,1.0,"['11802_75', '192.168.220.47']","('11802_75', '192.168.220.47')",36,0.014586673280423278,4.264,90,2.332985358864524e-06,8.398747291912287e-05,1093,,,109
790,10708_68,192.168.220.50,1.0,"['10708_68', '192.168.220.50']","('10708_68', '192.168.220.50')",44,0.015929166666666664,3.479,88,1.9034840674225328e-06,8.375329896659144e-05,1094,,,109
802,10823_207,192.168.220.51,1.0,"['10823_207', '192.168.220.51']","('10823_207', '192.168.220.51')",45,0.008328271300857506,3.3999999999999995,219,1.860260370576778e-06,8.371171667595502e-05,1095,,,109
939,10567_90,192.168.220.51,1.0,"['10567_90', '192.168.220.51']","('10567_90', '192.168.220.51')",52,0.00909823717948718,2.930999999999999,118,1.6036538665178045e-06,8.339000105892584e-05,1096,,,109
449,10996_41,192.168.220.47,1.0,"['10996_41', '192.168.220.47']","('10996_41', '192.168.220.47')",32,0.012639772766019443,4.754,199,2.6010817063888244e-06,8.323461460444238e-05,1097,,,109
781,11560_126,192.168.220.47,1.0,"['11560_126', '192.168.220.47']","('11560_126', '192.168.220.47')",44,0.024126893939393938,3.4529999999999994,69,1.8892585469416512e-06,8.312737606543265e-05,1098,,,109
11,10442_231,192.168.210.54,1.0,"['10442_231', '192.168.210.54']","('10442_231', '192.168.210.54')",24,0.03541294642857143,6.316,42,3.455707206047921e-06,8.293697294515011e-05,1099,,,109
630,10088_246,192.168.220.47,1.0,"['10088_246', '192.168.220.47']","('10088_246', '192.168.220.47')",37,0.02841214851214851,4.093,184,2.2394252049325744e-06,8.285873258250525e-05,1100,,,110
112,11163_206,192.168.210.56,1.0,"['11163_206', '192.168.210.56']","('11163_206', '192.168.210.56')",26,0.07303461538461538,5.791,43,3.1684611194147424e-06,8.23799891047833e-05,1101,,,110
204,13908_13,192.168.220.48,1.0,"['13908_13', '192.168.220.48']","('13908_13', '192.168.220.48')",27,0.009980784030784031,5.576,134,3.050827007745916e-06,8.237232920913974e-05,1102,,,110
148,13358_149,192.168.220.47,1.0,"['13358_149', '192.168.220.47']","('13358_149', '192.168.220.47')",26,0.035498076923076924,5.726,78,3.1328973182125387e-06,8.1455330273526e-05,1103,,,110
29,12587_58,192.168.220.51,1.0,"['12587_58', '192.168.220.51']","('12587_58', '192.168.220.51')",24,0.046377777777777775,6.1850000000000005,57,3.384032468240404e-06,8.12167792377697e-05,1104,,,110
86,10946_139,192.168.210.48,1.0,"['10946_139', '192.168.210.48']","('10946_139', '192.168.210.48')",25,0.038649790209790216,5.92,153,3.2390415864160373e-06,8.097603966040093e-05,1105,,,110
63,11735_38,192.168.220.42,1.0,"['11735_38', '192.168.220.42']","('11735_38', '192.168.220.42')",24,0.0608609623015873,6.165000000000001,81,3.373089760178188e-06,8.09541542442765e-05,1106,,,110
462,12176_104,192.168.220.51,1.0,"['12176_104', '192.168.220.51']","('12176_104', '192.168.220.51')",32,0.011548173701298702,4.599000000000001,89,2.5162757189066486e-06,8.052082300501275e-05,1107,,,110
599,13420_186,192.168.220.47,1.0,"['13420_186', '192.168.220.47']","('13420_186', '192.168.220.47')",36,0.004569565180672561,4.0840000000000005,1233,2.2345009863045773e-06,8.044203550696479e-05,1108,,,110
452,11737_96,192.168.210.46,0.875,"['11737_96', '192.168.210.46']","('11737_96', '192.168.210.46')",28,0.05635119047619048,5.247999999999998,55,2.8713665955255672e-06,8.039826467471589e-05,1109,,,110
582,12687_11,192.168.220.51,1.0,"['12687_11', '192.168.220.51']","('12687_11', '192.168.220.51')",36,0.014309931195347863,4.067,208,2.2251996844516935e-06,8.010718864026096e-05,1110,,,111
522,11224_45,192.168.210.46,0.8235294117647058,"['11224_45', '192.168.210.46']","('11224_45', '192.168.210.46')",28,0.046158630952380944,5.208000000000001,48,2.849481179401136e-06,7.978547302323181e-05,1111,,,111
57,10244_183,192.168.220.50,1.0,"['10244_183', '192.168.220.50']","('10244_183', '192.168.220.50')",24,0.0606658417970918,6.069999999999999,99,3.3211118968826594e-06,7.970668552518382e-05,1112,,,111
822,12704_85,192.168.220.51,0.7608695652173914,"['12704_85', '192.168.220.51']","('12704_85', '192.168.220.51')",35,0.017202097505668937,4.162,119,2.277177547747221e-06,7.970121417115274e-05,1113,,,111
544,13877_169,192.168.210.54,1.0,"['13877_169', '192.168.210.54']","('13877_169', '192.168.210.54')",34,0.02001192141192141,4.275,102,2.3390038482987434e-06,7.952613084215727e-05,1114,,,111
432,11821_34,192.168.220.51,1.0,"['11821_34', '192.168.220.51']","('11821_34', '192.168.220.51')",31,0.00017976388063130038,4.686,7079,2.563876498977289e-06,7.948017146829596e-05,1115,,,111
1246,11425_172,192.168.210.57,0.7349397590361446,"['11425_172', '192.168.210.57']","('11425_172', '192.168.210.57')",61,0.007871584699453552,2.3720000000000003,81,1.2978051761788584e-06,7.916611574691037e-05,1116,,,111
770,10118_164,192.168.210.49,1.0,"['10118_164', '192.168.210.49']","('10118_164', '192.168.210.49')",42,0.029006736620867057,3.4210000000000003,121,1.8717502140421054e-06,7.861350898976842e-05,1117,,,111
333,12730_253,192.168.220.46,1.0,"['12730_253', '192.168.220.46']","('12730_253', '192.168.220.46')",29,0.038463409961685825,4.919999999999999,58,2.6919061833052195e-06,7.806527931585136e-05,1118,,,111
82,10373_43,192.168.210.56,1.0,"['10373_43', '192.168.210.56']","('10373_43', '192.168.210.56')",24,0.04939917582417582,5.929,80,3.243965805044035e-06,7.785517932105683e-05,1119,,,111
151,13447_41,192.168.210.48,1.0,"['13447_41', '192.168.210.48']","('13447_41', '192.168.210.48')",26,0.036621634615384625,5.445,100,2.979152269938399e-06,7.745795901839837e-05,1120,,,112
80,14567_151,192.168.220.51,1.0,"['14567_151', '192.168.220.51']","('14567_151', '192.168.220.51')",24,0.06443888888888888,5.8870000000000005,67,3.220986118113381e-06,7.730366683472114e-05,1121,,,112
54,10138_18,192.168.220.48,1.0,"['10138_18', '192.168.220.48']","('10138_18', '192.168.220.48')",24,0.02759376688126688,5.8740000000000006,107,3.2138733578729404e-06,7.713296058895057e-05,1122,,,112
724,10708_116,192.168.220.47,1.0,"['10708_116', '192.168.220.47']","('10708_116', '192.168.220.47')",40,0.018826875,3.5200000000000005,82,1.9259166189500766e-06,7.703666475800306e-05,1123,,,112
233,12542_98,192.168.210.48,1.0,"['12542_98', '192.168.210.48']","('12542_98', '192.168.210.48')",28,0.03144256338899196,5.0249999999999995,69,2.7493554006318555e-06,7.698195121769196e-05,1124,,,112
923,14375_160,192.168.220.49,0.7058823529411765,"['14375_160', '192.168.220.49']","('14375_160', '192.168.220.49')",36,0.023049581128747793,3.8819999999999997,73,2.123979634876192e-06,7.646326685554292e-05,1125,,,112
2,12975_117,192.168.220.50,1.0,"['12975_117', '192.168.220.50']","('12975_117', '192.168.220.50')",23,0.031317412617220805,6.075000000000001,170,3.323847573898215e-06,7.644849419965894e-05,1126,,,112
224,10694_123,192.168.210.52,1.0,"['10694_123', '192.168.210.52']","('10694_123', '192.168.210.52')",28,0.022338466575694844,4.989999999999999,197,2.730205661522977e-06,7.644575852264335e-05,1127,,,112
567,13999_215,192.168.220.43,1.0,"['13999_215', '192.168.220.43']","('13999_215', '192.168.220.43')",35,0.02782132756132756,3.952,93,2.162279113093949e-06,7.567976895828822e-05,1128,,,112
566,13896_242,192.168.210.47,0.8285714285714286,"['13896_242', '192.168.210.47']","('13896_242', '192.168.210.47')",29,0.021914778325123153,4.763000000000001,97,2.6060059250168224e-06,7.557417182548784e-05,1129,,,112
366,12686_179,192.168.220.47,1.0,"['12686_179', '192.168.220.47']","('12686_179', '192.168.220.47')",30,0.025798813131313134,4.602,126,2.5179171251159807e-06,7.553751375347942e-05,1130,,,113
249,12828_239,192.168.220.47,1.0,"['12828_239', '192.168.220.47']","('12828_239', '192.168.220.47')",28,0.01127274697159566,4.892,198,2.6765863920181177e-06,7.494441897650729e-05,1131,,,113
707,12833_66,192.168.210.47,1.0,"['12833_66', '192.168.210.47']","('12833_66', '192.168.210.47')",40,0.020843333333333335,3.424000000000001,70,1.8733916202514382e-06,7.493566481005752e-05,1132,,,113
34,12790_39,192.168.210.45,1.0,"['12790_39', '192.168.210.45']","('12790_39', '192.168.210.45')",24,0.00604826159551265,5.699,956,3.118124662328547e-06,7.483499189588512e-05,1133,,,113
1066,10147_171,192.168.220.47,0.8387096774193549,"['10147_171', '192.168.220.47']","('10147_171', '192.168.220.47')",52,0.006881360946745562,2.629,90,1.4384189747783382e-06,7.479778668847358e-05,1134,,,113
1109,11998_2,192.168.220.47,0.8181818181818182,"['11998_2', '192.168.220.47']","('11998_2', '192.168.220.47')",54,0.006789770723104057,2.5189999999999997,138,1.3782340804361482e-06,7.4424640343552e-05,1135,,,113
705,10244_204,192.168.210.52,1.0,"['10244_204', '192.168.210.52']","('10244_204', '192.168.210.52')",40,0.01699625541125541,3.4,90,1.860260370576778e-06,7.441041482307112e-05,1136,,,113
461,12175_80,192.168.220.51,1.0,"['12175_80', '192.168.220.51']","('12175_80', '192.168.220.51')",32,0.012466928475935831,4.246,79,2.32313692160853e-06,7.434038149147296e-05,1137,,,113
700,10307_78,192.168.220.47,0.75,"['10307_78', '192.168.220.47']","('10307_78', '192.168.220.47')",30,0.006486689292224657,4.5040000000000004,2703,2.4642978556111205e-06,7.392893566833361e-05,1138,,,113
696,10708_12,192.168.210.55,1.0,"['10708_12', '192.168.210.55']","('10708_12', '192.168.210.55')",40,0.021098750000000003,3.3549999999999995,76,1.835639277436791e-06,7.342557109747165e-05,1139,,,113
813,11729_82,192.168.210.55,1.0,"['11729_82', '192.168.210.55']","('11729_82', '192.168.210.55')",46,0.008149637681159418,2.911,249,1.5927111584555886e-06,7.326471328895707e-05,1140,,,114
375,13135_212,192.168.220.51,1.0,"['13135_212', '192.168.220.51']","('13135_212', '192.168.220.51')",30,0.03563055555555556,4.463,71,2.441865304083577e-06,7.32559591225073e-05,1141,,,114
227,10099_235,192.168.220.51,1.0,"['10099_235', '192.168.220.51']","('10099_235', '192.168.220.51')",28,0.020119137806637804,4.762999999999999,55,2.6060059250168216e-06,7.296816590047101e-05,1142,,,114
1195,14075_232,192.168.210.47,1.0,"['14075_232', '192.168.210.47']","('14075_232', '192.168.210.47')",76,0.0069706510594668486,1.753,170,9.591283616532622e-07,7.289375548564793e-05,1143,,,114
293,11685_199,192.168.220.51,1.0,"['11685_199', '192.168.220.51']","('11685_199', '192.168.220.51')",28,0.002182844548875532,4.751,2666,2.5994403001794923e-06,7.278432840502579e-05,1144,,,114
523,11374_47,192.168.220.49,1.0,"['11374_47', '192.168.220.49']","('11374_47', '192.168.220.49')",34,0.019478469243175124,3.8960000000000004,99,2.1316395305197437e-06,7.247574403767129e-05,1145,,,114
45,13304_60,192.168.220.47,1.0,"['13304_60', '192.168.220.47']","('13304_60', '192.168.220.47')",24,0.01262974219305501,5.5040000000000004,216,3.0114332587219374e-06,7.22743982093265e-05,1146,,,114
764,11690_23,192.168.220.51,1.0,"['11690_23', '192.168.220.51']","('11690_23', '192.168.220.51')",42,0.004285087325975755,3.1439999999999984,3233,1.7201937073804082e-06,7.224813570997714e-05,1147,,,114
49,13525_251,192.168.210.46,1.0,"['13525_251', '192.168.210.46']","('13525_251', '192.168.210.46')",24,0.042608004090898814,5.499,248,3.0086975817063837e-06,7.22087419609532e-05,1148,,,114
111,11151_115,192.168.210.55,1.0,"['11151_115', '192.168.210.55']","('11151_115', '192.168.210.55')",26,0.05190320512820513,5.062,56,2.7695994105469566e-06,7.200958467422087e-05,1149,,,114
534,12978_27,192.168.220.45,0.7352941176470589,"['12978_27', '192.168.220.45']","('12978_27', '192.168.220.45')",25,0.045543151515151516,5.260999999999999,218,2.8784793557660085e-06,7.196198389415022e-05,1150,,,115
550,14142_45,192.168.220.51,1.0,"['14142_45', '192.168.220.51']","('14142_45', '192.168.220.51')",34,0.012412913720266662,3.8659999999999997,142,2.115225468426419e-06,7.191766592649824e-05,1151,,,115
50,13543_175,192.168.210.52,1.0,"['13543_175', '192.168.210.52']","('13543_175', '192.168.210.52')",24,0.041471875,5.458,73,2.9862650301788397e-06,7.167036072429215e-05,1152,,,115
1058,10088_159,192.168.220.47,1.0,"['10088_159', '192.168.220.47']","('10088_159', '192.168.220.47')",60,0.00805124840357599,2.1809999999999996,146,1.193302314184692e-06,7.159813885108151e-05,1153,,,115
